iso3,gpcp,year,lgpcp,lgpcp_l,lgpcp_l2,lgpcp_l3,lgpcp_l4
GMB,848.2893188449088,2023,6.743221755487111,6.898305352862573,6.689482849301477,6.9452428236993695,6.604965885238925
GMB,942.1509512972552,2024,6.848165507276906,6.743221755487111,6.898305352862573,6.689482849301477,6.9452428236993695
GNB,1553.7197810411453,2005,7.348407193587448,7.333288685779647,,,
GNB,1855.1081345751882,2006,7.525698266914062,7.348407193587448,7.333288685779647,,
GNB,1415.8209522562101,2007,7.255464820111933,7.525698266914062,7.348407193587448,7.333288685779647,
GNB,1993.1540632031392,2008,7.597473619384263,7.255464820111933,7.525698266914062,7.348407193587448,7.333288685779647
GNB,1612.4063841672614,2009,7.385482990654213,7.597473619384263,7.255464820111933,7.525698266914062,7.348407193587448
GNB,1513.3374460302293,2010,7.322072720004712,7.385482990654213,7.597473619384263,7.255464820111933,7.525698266914062
GNB,1650.8822604967281,2011,7.409065127323089,7.322072720004712,7.385482990654213,7.597473619384263,7.255464820111933
GNB,2126.899826209643,2012,7.662420717809858,7.409065127323089,7.322072720004712,7.385482990654213,7.597473619384263
GNB,2195.642687354237,2013,7.694230078714026,7.662420717809858,7.409065127323089,7.322072720004712,7.385482990654213
GNB,1854.163137672469,2014,7.525188734526806,7.694230078714026,7.662420717809858,7.409065127323089,7.322072720004712
GNB,1748.1537020774558,2015,7.466315482600104,7.525188734526806,7.694230078714026,7.662420717809858,7.409065127323089
GNB,1905.7215273622423,2016,7.552615970372276,7.466315482600104,7.525188734526806,7.694230078714026,7.662420717809858
GNB,1946.1662444556132,2017,7.573616687902675,7.552615970372276,7.466315482600104,7.525188734526806,7.694230078714026
GNB,1550.1896717157215,2018,7.346132571275688,7.573616687902675,7.552615970372276,7.466315482600104,7.525188734526806
GNB,1886.985685958527,2019,7.542735959732216,7.346132571275688,7.573616687902675,7.552615970372276,7.466315482600104
GNB,1815.4682432585396,2020,7.5040986986928875,7.542735959732216,7.346132571275688,7.573616687902675,7.552615970372276
GNB,1831.3832656033337,2021,7.5128268431432605,7.5040986986928875,7.542735959732216,7.346132571275688,7.573616687902675
GNB,1857.7867668692488,2022,7.527141147916559,7.5128268431432605,7.5040986986928875,7.542735959732216,7.346132571275688
GNB,1691.693347159773,2023,7.433485286837569,7.527141147916559,7.5128268431432605,7.5040986986928875,7.542735959732216
GNB,1867.481631964678,2024,7.532346081330585,7.433485286837569,7.527141147916559,7.5128268431432605,7.5040986986928875
KEN,379.847357100487,2005,5.939769480179828,6.28421285382913,,,
KEN,813.1393801253289,2006,6.700902534122326,5.939769480179828,6.28421285382913,,
KEN,555.9899203516543,2007,6.3207501652223215,6.700902534122326,5.939769480179828,6.28421285382913,
KEN,460.06191806466086,2008,6.131361084913163,6.3207501652223215,6.700902534122326,5.939769480179828,6.28421285382913
KEN,452.08952708781,2009,6.113880228997541,6.131361084913163,6.3207501652223215,6.700902534122326,5.939769480179828
KEN,521.2414975605207,2010,6.2562134613454825,6.113880228997541,6.131361084913163,6.3207501652223215,6.700902534122326
KEN,626.2501558518852,2011,6.43974990126433,6.2562134613454825,6.113880228997541,6.131361084913163,6.3207501652223215
KEN,564.9674045717111,2012,6.33676803845873,6.43974990126433,6.2562134613454825,6.113880228997541,6.131361084913163
KEN,609.1000139495591,2013,6.411982480744358,6.33676803845873,6.43974990126433,6.2562134613454825,6.113880228997541
KEN,489.2630909611471,2014,6.1929003631203585,6.411982480744358,6.33676803845873,6.43974990126433,6.2562134613454825
KEN,547.5612950098875,2015,6.305474409780194,6.1929003631203585,6.411982480744358,6.33676803845873,6.43974990126433
KEN,400.71222013852093,2016,5.993243514153669,6.305474409780194,6.1929003631203585,6.411982480744358,6.33676803845873
KEN,490.9301452996806,2017,6.19630184740773,5.993243514153669,6.305474409780194,6.1929003631203585,6.411982480744358
KEN,778.7531605521217,2018,6.657694128587323,6.19630184740773,5.993243514153669,6.305474409780194,6.1929003631203585
KEN,743.3928806832992,2019,6.611224681120092,6.657694128587323,6.19630184740773,5.993243514153669,6.305474409780194
KEN,763.3401653831825,2020,6.6377037581237675,6.611224681120092,6.657694128587323,6.19630184740773,5.993243514153669
KEN,410.3070217114873,2021,6.016905712905134,6.6377037581237675,6.611224681120092,6.657694128587323,6.19630184740773
KEN,390.64446694916114,2022,5.967797854638777,6.016905712905134,6.6377037581237675,6.611224681120092,6.657694128587323
KEN,812.9184159822762,2023,6.700630755167184,5.967797854638777,6.016905712905134,6.6377037581237675,6.611224681120092
KEN,729.7582925164897,2024,6.5927133731729,6.700630755167184,5.967797854638777,6.016905712905134,6.6377037581237675
LBR,1531.117249429226,2005,7.333752976284572,7.4587570541435655,,,
LBR,1731.3697939515114,2006,7.456668162604026,7.333752976284572,7.4587570541435655,,
LBR,1540.6489525139332,2007,7.339959004380905,7.456668162604026,7.333752976284572,7.4587570541435655,
LBR,2068.6196411550045,2008,7.634636823800979,7.339959004380905,7.456668162604026,7.333752976284572,7.4587570541435655
LBR,1359.9642594456673,2009,7.215213698565415,7.634636823800979,7.339959004380905,7.456668162604026,7.333752976284572
LBR,1957.0394296050072,2010,7.5791881151772715,7.215213698565415,7.634636823800979,7.339959004380905,7.456668162604026
LBR,1578.5532921552658,2011,7.364264068692174,7.5791881151772715,7.215213698565415,7.634636823800979,7.339959004380905
LBR,1766.4963223934174,2012,7.4767533849365275,7.364264068692174,7.5791881151772715,7.215213698565415,7.634636823800979
LBR,1800.0249313414097,2013,7.495555794533563,7.4767533849365275,7.364264068692174,7.5791881151772715,7.215213698565415
LBR,1885.1807568073273,2014,7.541778987490226,7.495555794533563,7.4767533849365275,7.364264068692174,7.5791881151772715
LBR,1543.289681315422,2015,7.341671573767297,7.541778987490226,7.495555794533563,7.4767533849365275,7.364264068692174
LBR,1818.7420408725739,2016,7.50590035475769,7.341671573767297,7.541778987490226,7.495555794533563,7.4767533849365275
LBR,1751.626393377781,2017,7.468300002967283,7.50590035475769,7.341671573767297,7.541778987490226,7.495555794533563
LBR,1767.9241437911987,2018,7.477561337181663,7.468300002967283,7.50590035475769,7.341671573767297,7.541778987490226
LBR,1942.8576074838638,2019,7.571915161814908,7.477561337181663,7.468300002967283,7.50590035475769,7.341671573767297
LBR,1889.4069244861603,2020,7.544018262241074,7.571915161814908,7.477561337181663,7.468300002967283,7.50590035475769
LBR,1829.3501251339912,2021,7.511716059886805,7.544018262241074,7.571915161814908,7.477561337181663,7.468300002967283
LBR,1784.1416927576065,2022,7.486692734177504,7.511716059886805,7.544018262241074,7.571915161814908,7.477561337181663
LBR,1917.7352479696274,2023,7.558900210446178,7.486692734177504,7.511716059886805,7.544018262241074,7.571915161814908
LBR,1801.6803039312363,2024,7.4964750106260825,7.558900210446178,7.486692734177504,7.511716059886805,7.544018262241074
LSO,831.0741613507271,2005,6.722719034376164,6.715700261335881,,,
LSO,1095.6285062879324,2006,6.99908345593318,6.722719034376164,6.715700261335881,,
LSO,723.2630428820848,2007,6.5837729774054745,6.99908345593318,6.722719034376164,6.715700261335881,
LSO,818.1386948488653,2008,6.707031875835129,6.5837729774054745,6.99908345593318,6.722719034376164,6.715700261335881
LSO,935.5804753303528,2009,6.8411671658842685,6.707031875835129,6.5837729774054745,6.99908345593318,6.722719034376164
LSO,872.7729292660952,2010,6.7716754180732535,6.8411671658842685,6.707031875835129,6.5837729774054745,6.99908345593318
LSO,853.5785810947418,2011,6.749437607234511,6.7716754180732535,6.8411671658842685,6.707031875835129,6.5837729774054745
LSO,818.0996525585651,2012,6.7069841538264505,6.749437607234511,6.7716754180732535,6.8411671658842685,6.707031875835129
LSO,753.1013250648975,2013,6.6241997805864345,6.7069841538264505,6.749437607234511,6.7716754180732535,6.8411671658842685
LSO,622.9548649713397,2014,6.434474068283909,6.6241997805864345,6.7069841538264505,6.749437607234511,6.7716754180732535
LSO,471.91412830352783,2015,6.156797037473679,6.434474068283909,6.6241997805864345,6.7069841538264505,6.749437607234511
LSO,687.1063801944256,2016,6.5324891276793,6.156797037473679,6.434474068283909,6.6241997805864345,6.7069841538264505
LSO,750.8371288664639,2017,6.621188755895676,6.5324891276793,6.156797037473679,6.434474068283909,6.6241997805864345
LSO,672.2563545256853,2018,6.51063974772711,6.621188755895676,6.5324891276793,6.156797037473679,6.434474068283909
LSO,681.6010861452669,2019,6.524444569036822,6.51063974772711,6.621188755895676,6.5324891276793,6.156797037473679
LSO,783.6384689416736,2020,6.663947777440262,6.524444569036822,6.51063974772711,6.621188755895676,6.5324891276793
LSO,725.9146584235132,2021,6.587432457534373,6.663947777440262,6.524444569036822,6.51063974772711,6.621188755895676
LSO,959.9203554987907,2022,6.866850317998167,6.587432457534373,6.663947777440262,6.524444569036822,6.51063974772711
LSO,755.5360186845064,2023,6.627427455870217,6.866850317998167,6.587432457534373,6.663947777440262,6.524444569036822
LSO,671.8778796829283,2024,6.51007659734655,6.627427455870217,6.866850317998167,6.587432457534373,6.663947777440262
MDG,1490.4224301063352,2005,7.30681486889658,7.469573452896188,,,
MDG,1508.6310840745766,2006,7.318957951790698,7.30681486889658,7.469573452896188,,
MDG,1682.345826778147,2007,7.427944423904622,7.318957951790698,7.30681486889658,7.469573452896188,
MDG,1336.1029742550518,2008,7.1975124276645595,7.427944423904622,7.318957951790698,7.30681486889658,7.469573452896188
MDG,1338.9726031257046,2009,7.199657884784093,7.1975124276645595,7.427944423904622,7.318957951790698,7.30681486889658
MDG,1263.5103952768777,2010,7.141649154160354,7.199657884784093,7.1975124276645595,7.427944423904622,7.318957951790698
